//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
8800 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 120
8813 - 700 -1 -1 -1 4 1 60 164 MELEE -1 -1 PASSIVE
//Vyrewatch - 130
8828 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
8829 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
8832 - 2000 12204 12194 12199 4 1 240 120 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
8833 - 3160 12204 12194 12199 5 1 240 140 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 130
8834 - 4000 12205 12201 12206 5 1 7200 160 MELEE -1 -1 PASSIVE
//Vyrewatch - 140
8862 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Temple guardian - 30
8871 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Icefiend - 13
8872 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Icefiend - 13
8873 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Icefiend - 13
8874 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//TzHaar-Hur - 74
8986 - 700 -1 -1 -1 4 1 60 114 MAGE -1 -1 AGRESSIVE
//TzHaar-Hur - 74
8987 - 1000 -1 -1 -1 4 1 60 130 MAGE -1 -1 AGRESSIVE
//TzHaar-Hur - 74
8988 - 1100 -1 -1 -1 4 1 60 216 MELEE -1 -1 AGRESSIVE
//Lava monster - 47
8993 - 500 -1 -1 -1 10 1 60 60 MELEE -1 -1 AGRESSIVE
//Fire monster - 47
9052 - 5700 -1 -1 -1 4 1 60 230 RANGE -1 -1 PASSIVE
//Mighty banshee - 90
9054 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Cave crawler - 138
9056 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Banshee mistress - 111
9057 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Insectoid assassin - 141
9058 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Kurask overlord - 240
9059 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Monstrous cave crawler - 180
9077 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Basilisk boss - 240
9089 - 1800 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Mightiest turoth - 180
9092 - 2100 -1 -1 -1 4 1 60 114 MELEE -1 -1 AGRESSIVE
//Aberrant spectre - 96
9096 - 1300 -1 -1 -1 6 1 60 300 MAGE -1 -1 AGRESSIVE
//Aberrant spectre - 96
9097 - 700 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Aberrant spectre - 96
9098 - 690 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Aberrant spectre - 96
9103 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Kurask minion - 106
9172 - 1250 12041 12040 12039 6 1 60 134 MAGE -1 -1 PASSIVE
//Giant lobster - 60
9176 - 3500 -1 -1 -1 7 1 60 334 MELEE -1 -1 AGRESSIVE
//Customs Officer - 35
9177 - 3500 -1 -1 -1 7 1 60 334 MELEE -1 -1 AGRESSIVE
//Customs Officer - 35
9184 - 700 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Man - 2
9185 - 700 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Man - 2
9356 - 1000 3331 3332 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Man - 2
9357 - 350 3331 3332 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Man - 2
9437 - 10 -1 -1 -1 5 1 60 460 MELEE -1 -1 AGRESSIVE
//Man - 2
9455 - 1800 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Man - 2
9462 - 3000 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
//Man - 2
9463 - 3000 12791 12792 12793 4 5 60 170 SPECIAL -1 2314 PASSIVE
//Woman - 2
9464 - 1900 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
//Woman - 2
9465 - 1900 12791 12692 12793 4 5 60 170 SPECIAL -1 2310 PASSIVE
//Woman - 2
9466 - 1100 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
//Woman - 2
9467 - 1100 12791 12692 12793 4 5 60 170 SPECIAL -1 2312 PASSIVE
//Woman - 2
9607 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Man - 2
9608 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Man - 2
9609 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Warped cockroach - 1
9612 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse Spider - 3
9613 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Warped fly - 5
9614 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Crawling corpse torso - 7
9615 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Crawling corpse torso - 7
9616 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Crawling corpse torso - 7
9617 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Crawling corpse torso - 7
9618 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Warped rat - 9
9619 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Warped bat - 12
9620 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse archer - 13
9621 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse archer - 13
9622 - 250 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Corpse archer - 13
9624 - 20 -1 -1 -1 3 1 60 27 MELEE -1 -1 AGRESSIVE
//Corpse archer - 13
9626 - 20 -1 -1 -1 4 1 60 3 MAGE -1 -1 AGRESSIVE
//Corpse archer - 13
9641 - 250 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Corpse archer - 13
9903 - 4000 14380 -1 14378 5 2 0 300 MELEE -1 -1 AGRESSIVE
//Chaos druid - 13
9948 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Ghostly warrior - 42
9949 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Ghost - 79
9950 - 1000 13717 13716 13715 5 2 0 50 MAGE -1 592 AGRESSIVE
//Ghost - 79
9950 - 1000 13717 13716 13715 5 2 0 50 MAGE -1 592 AGRESSIVE
//Tormented wraith - 129
9951 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Dark energy core - 75
9952 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Corporeal Beast - 785
9953 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//New Boss
9954 - 3960 13717 13716 13715 5 4 0 169 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9955 - 3960 13717 13716 13715 5 4 0 169 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9956 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9957 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9958 - 5560 13717 13716 13715 3 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9959 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9960 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9961 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9962 - 7000 13717 13716 13715 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9963 - 7000 13717 13716 13715 5 4 0 350 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9964 - 7000 13717 13716 13715 5 4 0 407 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9965 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Guard - 21
9966 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Monk of Zamorak - 17
9967 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Balance Elemental - 454
9968 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Balance Elemental - 454
9969 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Balance Elemental - 454
9970 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
9971 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
9972 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
9973 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
9974 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
9975 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
9976 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
9977 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
9978 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Mage - 79
9979 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Mage - 79
9980 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Mage - 79
9981 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Mage - 79
9982 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Black Knight - 138
9983 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Black Knight - 138
9984 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Black Knight - 138
9985 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Elite Black Knight - 138
9986 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Mercenary axeman - 88
9987 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Mercenary mage - 48
9988 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//8335 - 500 -1 -1 -1 4 1 60 60 MAGE -1 -1 AGRESSIVE
9989 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9990 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9991 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9992 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9993 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9994 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9995 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9995 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9996 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9997 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9998 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
9999 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10000 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10001 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10002 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10003 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10004 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10005 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10006 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Suspicious outsider - 50
10007 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Elite Khazard guard - 95
10008 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Elite Khazard guard - 95
10009 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Elite Khazard guard - 95
10010 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Elite Khazard guard - 95
10011 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Turkey - 5
10012 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Phoenix - 235
10013 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Greater reborn warrior - 128
10014 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Greater reborn warrior - 128
10015 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Lesser reborn ranger - 87
10016 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Lesser reborn ranger - 87
10017 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Greater reborn ranger - 107
10018 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Greater reborn ranger - 107
10019 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Lesser reborn mage - 82
10020 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Lesser reborn mage - 82
10021 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Greater reborn mage - 112
10116 - 2000 13169 13170 13171 5 2 0 200 MELEE -1 -1 AGRESSIVE
//Greater reborn mage - 112
10366 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Avatar of Destruction - 525
10378 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Avatar of Creation - 525
10465 - 3750 11639 11640 11642 6 1 60 240 MELEE -1 -1 PASSIVE
//Pyrefiend - 43
10480 - 53 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Jelly - 78
10485 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Pyrefiend - 43
10486 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Jelly - 78
10495 - 15000 64 65 67 4 3 -1 200 MELEE -1 -1 PASSIVE
//Ogre - 53
10695 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Ogre chieftain - 81
10697 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Glophren - 100
10698 - 650 -1 -1 -1 5 1 60 55 MELEE -1 -1 AGRESSIVE
//Chaos dwogre - 117
10699 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Black Guard - 117
10702 - 1050 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Black Guard - 117
10703 - 600 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Black Guard - 117
10706 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Chaos dwarf hand cannoneer - 100
10708 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Chaos dwarf hand cannoneer - 100
10717 - 15000 4652 4651 4653 4 3 -1 190 MELEE -1 -1 PASSIVE
//Chaos dwarf - 48
10718 - 870 -1 -1 -1 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Chaos dwarf - 48
10761 - 15000 4652 4651 4653 4 3 -1 240 MELEE -1 -1 PASSIVE
//Black Guard crossbowdwarf - 83
10769 - 15000 4672 4671 4673 4 3 -1 200 MELEE -1 -1 PASSIVE
//Black Guard crossbowdwarf - 83
10773 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Black Guard berserker - 66
10823 - 200 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Black Guard berserker - 66
10826 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Chaos dwarf hand cannoneer - 100
10907 - 80 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Chaos dwarf hand cannoneer - 100
10985 - 200 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Trade floor guard - 86
10986 - 200 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Giant rat - 6
10987 - 750 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Giant rat - 6
10988 - 750 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Living rock protector - 120
10991 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Living rock striker - 140
10992 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Living rock patriarch - 200
11086 - 80 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Goblin - 2
11088 - 140 -1 -1 -1 4 1 60 16 MELEE -1 -1 PASSIVE
//Dark wizard - 7
11089 - 200 -1 -1 -1 4 1 60 18 MELEE -1 -1 PASSIVE
//Dark wizard - 7
11090 - 290 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE
//Dark wizard - 20
11091 - 330 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Dark wizard - 20
11092 - 420 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Chaos dwarf - 48
11093 - 500 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Banshee Champion - 73
11094 - 610 -1 -1 -1 4 1 60 22 MELEE -1 -1 PASSIVE
//Aberrant Spectre Champion - 102
11095 - 730 -1 -1 -1 4 1 60 24 MELEE -1 -1 PASSIVE
//Mummy Champion - 120
11258 - 100 -1 -1 -1 6 1 60 24 MELEE -1 -1 PASSIVE
//Leprechaun Champion - 32
11259 - 67 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Ice demon - 177
11260 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Waterfiend - 115
11261 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Waterfiend - 115
11266 - 280 -1 -1 -1 4 1 60 41 MELEE -1 -1 AGRESSIVE
//Waterfiend - 115
11354 - 1000 -1 -1 -1 4 1 60 114 MAGE -1 -1 AGRESSIVE
//Waterfiend - 115
11406 - 1000 13786 13787 13785 5 5 60 240 MELEE -1 -1 AGRESSIVE
//Waterfiend - 115
11407 - 1000 13786 13787 13785 5 5 60 240 MELEE -1 -1 AGRESSIVE
//Waterfiend - 134
11410 - 1000 13786 13785 13785 5 5 60 270 MELEE -1 -1 AGRESSIVE
//Dagannoth sentinel - 193
11562 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Dagannoth guardian - 148
11563 - 610 -1 -1 -1 7 1 60 82 MELEE -1 -1 AGRESSIVE
//Wallasalki - 98
11565 - 950 -1 -1 -1 7 1 60 204 RANGE -1 -1 AGRESSIVE
//Dagannoth - 90
11585 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Dagannoth - 88
11587 - 610 -1 -1 -1 7 1 60 82 MELEE -1 -1 AGRESSIVE
//Dagannoth - 90
11591 - 950 -1 -1 -1 7 1 60 204 RANGE -1 -1 AGRESSIVE
//Aquanite - 114
11633 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Skeletal horror - 320
11634 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Skeletal horror - 320
11635 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Ogre - 58
11636 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Ogre - 58
11696 - 750 -1 -1 -1 4 1 60 370 MELEE -1 -1 AGRESSIVE
//Count Draynor - 37
11697 - 750 -1 -1 -1 4 1 60 370 MELEE -1 -1 AGRESSIVE
//Count Draynor - 37
11871 - 7500 -1 -1 -1 6 1 25 350 MELEE -1 -1 AGRESSIVE
//Decaying avatar - 525
11872 - 20000 10057 10386 10385 4 3 100 513 SPECIAL -1 -1 AGRESSIVE
//Corruption beast - 180
11895 - 2500 -1 -1 -1 6 1 25 2750 MELEE -1 -1 AGRESSIVE
//Ice strykewyrm - 210
11902 - 3000 -1 -1 -1 6 1 25 300 MELEE -1 -1 AGRESSIVE
//
11909 - 5000 -1 -1 -1 6 1 25 350 MELEE -1 -1 AGRESSIVE
//Desert strykewyrm - 130
11910 - 300 -1 -1 -1 2 1 25 10 MELEE -1 -1 AGRESSIVE
//
11916 - 600 -1 -1 -1 2 1 25 25 MELEE -1 -1 AGRESSIVE
//Jungle strykewyrm - 110
11924 - 800 -1 -1 -1 2 1 25 50 MELEE -1 -1 AGRESSIVE
//
11925 - 7000 -1 -1 -1 6 1 25 300 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
11930 - 7500 -1 -1 -1 6 1 25 350 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
11939 - 8000 -1 -1 -1 6 1 25 450 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
12291 - 1200 13788 13789 13785 5 5 60 400 MELEE -1 -1 AGRESSIVE
//Corpse mage - 15
12295 - 1400 13788 13787 13785 5 5 60 270 MELEE -1 -1 AGRESSIVE
//Corpse mage - 15
12345 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Corpse mage - 15
12346 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Corpse mage - 15
12347 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Corpse mage - 15
12348 - 53 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Corpse mage - 15
12349 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Corpse mage - 15
12350 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Corpse mage - 15
12351 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Corpse mage - 15
12352 - 67 5327 5328 5329 5 1 60 15 MELEE -1 -1 AGRESSIVE
//Corpse mage - 15
12353 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Dragith Nurn - 20
12354 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Reese - 3
12355 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Caitlin - 3
12356 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Dragith Nurn - 20
12357 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Zombie - 18
12358 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Zombie - 24
12359 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Giant rat - 2
12360 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Giant rat - 71
12361 - 64 6188 6189 6190 5 1 60 16 MELEE -1 -1 PASSIVE
//Giant rat - 96
12362 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE
//Cave crawler - 23
12363 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE
//Pyrefiend - 43
12364 - 69 -1 -1 -1 4 1 60 11 MELEE -1 -1 PASSIVE
//Night spider - 59
12365 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE
//Jelly - 78
12366 - 69 -1 -1 -1 4 1 60 11 MELEE -1 -1 PASSIVE
//Nechryael - 115
12369 - 40 5338 5337 5336 5 1 60 15 MELEE -1 -1 PASSIVE
//Death spawn - 46
12370 - 40 5338 5337 5336 5 1 60 15 MELEE -1 -1 PASSIVE
//Hill giant - 13
12371 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Hill giant - 28
12374 - 1400 13788 13787 13785 5 5 60 270 MELEE -1 -1 AGRESSIVE
//Greater demon - 92
12435 - 800 1938 13792 13785 5 5 60 290 MAGE -1 -1 AGRESSIVE
//Frost dragon - 166
12825 - 7500 14392 -1 14378 5 2 0 650 RANGE 2885 2886 AGRESSIVE
//Ghost - 24
12841 - 10000 14963 14961 14964 6 1 25 400 MELEE -1 -1 AGRESSIVE
//Ghost - 79
12862 - 4500 14973 14975 14974 5 2 2 400 MELEE -1 -1 PASSIVE
//Bat - 6
12878 - 10000 2075 15074 7197 6 3 0 207 RANGE -1 27 PASSIVE
//Ghost - 24
12884 - 1200 13786 13787 13785 5 5 60 270 MELEE -1 -1 AGRESSIVE
//Ghost - 24
12902 - 700 13786 13787 13785 5 5 60 270 MELEE -1 -1 AGRESSIVE
//Ghost - 36
12903 - 0 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Ghost - 36
12904 - 0 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Ghost - 79
12905 - 0 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Ghost - 79
12906 - 0 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Protomastyx - 2
12914 - 53 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Paramastyx - 6
12919 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Archaemastyx - 9
12920 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Dromomastyx - 12
13100 - 230 164 165 -1 3 2 60 48 MELEE -1 -1 AGRESSIVE
//Spinomastyx - 14
13216 - 3000 -1 -1 -1 4 1 60 272 MELEE -1 -1 AGRESSIVE
